id,product,amount,credit rating,cancellation,age
66780040,K1,96900,5,정상,25
66754650,K3,90900,1,정상,32
66813496,K1,96900,2,해약,57
25722306,K1,96900,,정상,
25735704,K1,142200,,정상,
66750635,K1,98400,1,정상,51
66750635,K2,80400,1,정상,52
66779302,K3,90900,5,정상,51
66777347,K1,111900,8,정상,66
66779763,K1,96900,2,정상,26
66777711,K1,105900,3,정상,71
66776858,K1,96900,5,정상,76
66190744,K2,90900,4,정상,40
66780242,K1,105900,4,정상,41
66779823,K1,87900,1,정상,32
66645296,K1,96900,4,정상,38
66779793,K1,105900,7,정상,36
66779745,K1,96900,7,정상,76
66767892,K1,96900,3,정상,
66780288,K1,96900,4,정상,29
66776821,K1,96900,3,정상,44
66779742,K1,81900,4,정상,32
66779742,K2,81900,4,정상,37
66261814,K3,90900,2,정상,43
66291340,K2,90900,6,정상,42
66779662,K4,126900,3,정상,36
66351444,K2,90900,4,정상,40
66780338,K1,96900,6,정상,54
66772454,K1,96900,1,정상,41
66435895,K1,102900,3,정상,40
66432453,K1,102900,5,정상,71
66777726,K2,81900,8,정상,33
66777726,K1,81900,8,정상,62
66779792,K2,102900,5,정상,68
66778206,K1,96900,7,정상,45
66779883,K1,96900,1,정상,49
66151968,K1,96900,8,정상,42
66779195,K1,111900,1,정상,62
66436757,K1,96900,6,정상,38
66778493,K1,96900,2,정상,58
66780026,K1,96900,3,정상,31
66779826,K1,105900,6,정상,45
66778836,K2,90900,1,정상,73
66774201,K1,81900,3,정상,60
66774201,K2,81900,3,정상,59
66777987,K1,81900,2,정상,32
66777987,K2,81900,2,정상,55
66778264,K1,81900,1,정상,40
66778264,K2,81900,1,정상,39
66779548,K1,96900,1,정상,52
66780065,K1,96900,5,정상,32
66779346,K1,105900,7,정상,56
66778495,K1,96900,1,정상,
66266516,K1,96900,1,정상,49
66343188,K2,90900,3,정상,60
66313239,K1,96900,7,정상,44
66779777,K1,96900,3,정상,40
66780087,K1,96900,6,정상,34
66779028,K1,96900,6,정상,34
66437799,K1,102900,4,정상,69
66779788,K1,96900,6,정상,59
66150491,K1,96900,2,정상,56
66435782,K1,84900,1,정상,37
66780334,K1,105900,2,정상,23
66738176,K2,90900,4,정상,52
66155689,K1,105900,2,정상,31
66779041,K2,102900,2,정상,40
66770406,K1,96900,1,정상,52
66182988,K1,105900,2,정상,54
66780131,K1,96900,5,정상,
66172489,K1,96900,1,정상,27
66777007,K2,87900,6,정상,27
66735112,K2,90900,2,정상,44
66780085,K1,105900,1,정상,68
66433621,K1,96900,3,정상,57
25735984,K1,108900,,정상,
25736485,K1,124200,,정상,
66778288,K1,81900,2,정상,49
66778288,K2,81900,2,정상,42
66780628,K1,96900,3,정상,48
66779304,K1,96900,7,정상,67
25736645,K1,111900,,정상,
25735185,K1,96900,,정상,
66780883,K5,120900,5,정상,31
66780566,K2,102900,4,정상,25
66778134,K1,111900,3,정상,62
66780345,K1,81900,2,정상,58
66780345,K2,81900,2,정상,28
66795682,K1,96900,1,정상,52
66780582,K1,89400,4,정상,41
66780582,K3,95400,4,정상,26
66780483,K1,105900,1,정상,40
66676712,K1,81900,2,정상,34
66676712,K2,81900,2,정상,60
66780592,K1,81900,2,정상,61
66780592,K2,81900,2,정상,72
66780602,K1,111900,5,정상,41
66768639,K2,87900,2,정상,36
66768639,K5,120900,2,정상,51
66778421,K1,96900,7,정상,56
66233229,K1,105900,3,정상,38
66780056,K1,96900,8,정상,50
66780540,K1,96900,3,정상,65
66779665,K5,120900,2,정상,73
66778763,K1,96900,2,정상,47
66780810,K1,81900,,정상,
66780810,K2,81900,,정상,
66780595,K2,87900,5,정상,57
66780868,K2,81900,,정상,
66780868,K1,81900,,정상,
66780477,K1,105900,1,정상,71
66780488,K1,87900,6,정상,64
66780527,K1,96900,1,정상,36
66779287,K2,87900,4,정상,38
66779287,K2,87900,4,정상,29
66780145,K3,90900,4,정상,38
66657555,K3,90900,5,정상,56
66776888,K1,98400,1,정상,60
66776888,K2,89400,1,정상,70
66780607,K1,96900,2,정상,41
66780034,K5,120900,2,정상,52
66780466,K1,81900,4,정상,67
66780466,K2,81900,4,정상,62
66433244,K1,66900,7,정상,49
25716965,K1,96900,,정상,
66777813,K1,81900,3,정상,
66777813,K2,81900,3,정상,64
66779501,K2,87900,3,정상,46
66779521,K1,81900,4,정상,30
66779521,K2,81900,4,정상,71
66435702,K1,96900,2,정상,44
66780603,K1,96900,3,정상,42
66780336,K1,105900,1,정상,88
66779248,K1,105900,4,정상,45
66777102,K1,96900,4,정상,33
66230725,K1,96900,6,정상,51
25735266,K1,96900,,정상,
66780722,K3,90900,1,정상,23
66435675,K1,102900,2,정상,52
66780804,K1,96900,6,정상,44
66171623,K1,102900,1,정상,37
66780633,K2,90900,2,정상,58
66779406,K1,105900,1,정상,25
66778688,K1,96900,4,정상,33
66780772,K1,81900,1,정상,48
66780772,K2,81900,1,정상,41
66306691,K2,87900,8,정상,50
66306691,K2,87900,8,정상,58
66780565,K1,81900,6,정상,57
66780565,K2,81900,6,정상,68
66778918,K1,96900,2,정상,72
66780683,K5,120900,5,정상,32
66521900,K2,87900,7,정상,29
66760425,K1,96900,1,정상,45
66778810,K1,96900,2,정상,46
66779466,K1,96900,2,정상,50
66778839,K4,144900,3,정상,36
66780491,K1,105900,2,정상,53
66173457,K1,81900,6,정상,61
66173457,K2,81900,6,정상,43
66778212,K1,111900,2,정상,24
66779467,K1,111900,1,정상,45
66271098,K1,102900,1,정상,50
66776639,K1,81900,1,정상,38
66776639,K2,81900,1,정상,48
66780241,K1,96900,2,정상,41
66780795,K1,96900,4,정상,44
66780546,K5,120900,1,정상,59
66777875,K1,105900,1,정상,37
66780661,K1,96900,5,정상,48
66342105,K1,96900,4,정상,44
66780052,K1,96900,2,정상,46
66780794,K1,96900,2,정상,58
25735446,K1,105900,,정상,
66777465,K1,96900,1,정상,50
66778468,K5,120900,2,정상,36
66556923,K1,96900,2,정상,61
66780773,K1,87900,1,정상,57
66778497,K1,81900,1,정상,64
66778497,K2,81900,1,정상,30
66780489,K1,96900,3,정상,59
66775623,K1,81900,2,정상,55
66775623,K2,81900,2,정상,51
66601828,K3,90900,3,정상,46
66780679,K1,96900,3,정상,103
66317700,K1,105900,9,정상,36
66750368,K2,110700,,정상,
66561583,K3,90900,2,정상,52
66566193,K3,90900,1,정상,48
66779901,K1,98400,3,정상,33
66779901,K2,89400,3,정상,63
66779680,K1,96900,5,정상,79
66765196,K1,81900,3,정상,62
66765196,K2,81900,3,정상,50
66778001,K5,120900,1,정상,62
25735246,K1,96900,,정상,
66776835,K1,96900,4,정상,40
66690365,K2,90900,2,정상,73
66776928,K1,81900,1,정상,31
66776928,K2,81900,1,정상,41
66780841,K1,96900,3,정상,30
66779030,K1,81900,1,정상,41
66779030,K2,81900,1,정상,36
66780500,K1,105900,4,정상,
66779786,K3,90900,5,정상,
66780502,K1,111900,3,정상,20
66548893,K3,90900,8,정상,48
25735905,K1,96900,,정상,
25735905,K2,102900,,정상,
25735905,K2,102900,,정상,
66780903,K1,102900,2,정상,50
66271463,K3,90900,1,정상,36
25736646,K1,81900,,정상,
25736646,K1,81900,,정상,
25736646,K2,81900,,정상,
25736646,K2,81900,,정상,
66780549,K1,96900,7,정상,47
66780572,K1,96900,2,정상,56
66578363,K2,102900,5,정상,32
66780526,K1,96900,2,정상,26
66778433,K1,96900,5,정상,29
25874287,K1,96900,,정상,
66780494,K1,96900,1,정상,66
66436442,K1,96900,3,정상,55
66779477,K1,101400,1,정상,
66779477,K2,89400,1,정상,54
25736405,K1,124200,,정상,
25736424,K1,124200,,정상,
66387812,K2,90900,4,정상,61
66780656,K2,90900,1,정상,26
66486535,K3,90900,7,정상,50
66780634,K3,102900,6,정상,59
66779412,K1,96900,,정상,
66776186,K1,96900,1,정상,41
66780803,K2,105900,1,정상,43
66127732,K1,96900,1,정상,32
66780538,K2,87900,1,정상,28
66780912,K3,90900,2,정상,29
25841393,K1,66900,,정상,
66780713,K1,96900,5,정상,45
66780529,K1,111900,7,정상,70
66780641,K1,81900,7,정상,43
66780641,K2,81900,7,정상,39
66138168,K1,96900,8,정상,63
66780580,K1,121200,1,정상,51
66778585,K1,105900,2,정상,45
66780382,K2,87900,9,정상,64
66780573,K1,81900,2,정상,59
66780573,K2,81900,2,정상,
66434799,K1,96900,3,정상,69
66780442,K1,96900,7,정상,37
66435268,K1,102900,7,정상,46
66780539,K1,105900,2,정상,49
66726711,K3,90900,6,정상,61
66780463,K1,105900,1,정상,44
66780495,K1,96900,3,정상,62
66646587,K3,90900,2,정상,35
66780823,K1,96900,6,정상,77
66780798,K1,81900,6,정상,62
66780798,K2,81900,6,정상,61
66530813,K2,90900,6,정상,43
66435982,K1,96900,2,정상,39
66780261,K2,87900,1,정상,43
66948122,K1,96900,4,해약,48
66206410,K3,90900,4,정상,38
66671727,K1,98400,4,정상,22
66671727,K2,89400,4,정상,48
66133589,K1,96900,,정상,
66780587,K1,142200,1,정상,45
66331824,K1,96900,9,정상,53
66780512,K1,87900,1,정상,46
66772116,K1,81900,2,정상,67
66772116,K2,81900,2,정상,29
25735866,K1,96900,,정상,
66780780,K1,96900,1,정상,47
66780670,K1,96900,2,정상,24
66284890,K1,102900,1,정상,38
66271722,K1,96900,10,정상,46
66779385,K1,89400,6,정상,43
66779385,K2,89400,6,정상,43
25735703,K1,124200,,정상,
66778502,K1,96900,5,정상,51
66778140,K1,96900,5,정상,63
66666885,K5,120900,2,정상,62
66780359,K1,81900,7,정상,62
66780359,K2,81900,7,정상,51
66422385,K3,90900,7,정상,37
66780612,K1,105900,3,정상,23
66779439,K1,96900,1,정상,46
66780718,K1,96900,7,정상,27
66296823,K1,96900,3,정상,51
66780349,K1,96900,0,정상,72
66583357,K1,96900,1,정상,59
66658949,K1,96900,6,정상,42
66780788,K1,81900,1,정상,25
66780788,K2,81900,1,정상,56
66650784,K3,90900,,정상,
66751186,K1,96900,6,정상,58
66780622,K1,96900,4,정상,27
25747775,K2,110700,,정상,
25709656,K1,96900,,정상,
66780303,K1,104400,3,정상,51
66780303,K2,89400,3,정상,49
66330796,K1,105900,2,정상,50
66728898,K1,81900,7,정상,48
66728898,K2,81900,7,정상,43
66776596,K5,120900,2,정상,
66607608,K2,90900,5,정상,54
25854534,K1,102900,,정상,
66780343,K1,87900,4,정상,54
66754879,K1,96900,6,정상,42
66780651,K1,96900,1,정상,65
66780701,K1,96900,2,정상,37
66625931,K2,90900,7,정상,60
66780362,K1,87900,2,정상,41
66218920,K1,96900,4,정상,38
66780341,K1,96900,6,정상,24
25735386,K1,81900,,정상,
25735386,K2,81900,,정상,
66779841,K3,90900,2,정상,28
66780537,K1,87900,4,정상,38
66780627,K1,105900,4,정상,47
66730770,K3,90900,5,정상,49
25869329,K1,96900,,정상,
66775261,K1,81900,1,정상,26
66775261,K2,81900,1,정상,37
66779967,K1,87900,4,정상,29
66428650,K1,96900,2,정상,54
66779122,K1,105900,1,정상,32
66780741,K1,96900,2,정상,39
66433280,K1,87900,2,정상,34
66775668,K1,81900,3,정상,
66775668,K2,81900,3,정상,51
66780583,K1,81900,2,정상,73
66780583,K2,81900,2,정상,47
66478271,K1,89400,3,정상,65
66478271,K2,89400,3,정상,73
66778166,K1,81900,1,정상,58
66778166,K2,81900,1,정상,58
66707007,K2,90900,2,정상,72
66780576,K1,89400,5,정상,44
66780576,K2,89400,5,정상,63
66144552,K1,96900,1,정상,76
25854196,K1,96900,,정상,
66780493,K1,96900,1,정상,
66437425,K1,96900,4,정상,38
66779322,K1,96900,6,정상,94
66780577,K1,81900,3,정상,26
66780577,K2,81900,3,정상,31
66780571,K1,105900,7,정상,45
66437249,K1,96900,5,정상,49
66780049,K1,105900,2,정상,85
66779557,K1,96900,9,정상,39
66780789,K3,90900,2,정상,
66545592,K1,66900,2,정상,54
25733746,K1,96900,,정상,
66779822,K1,96900,5,정상,27
66561287,K2,90900,6,정상,53
66780290,K1,96900,3,정상,30
66566799,K3,90900,1,정상,40
66692534,K2,90900,6,정상,25
66737916,K2,90900,3,정상,46
66433890,K1,66900,1,해약,
66780783,K1,96900,3,정상,45
66741757,K2,90900,1,정상,44
66780717,K1,96900,4,정상,68
25732601,K1,96900,,정상,
66433576,K1,66900,1,정상,37
66779257,K1,142200,4,정상,37
66194181,K1,96900,3,정상,34
66780913,K1,111900,3,정상,25
25735366,K1,96900,,정상,
25735366,K1,96900,,정상,
66780886,K1,81900,2,정상,38
66780886,K2,81900,2,정상,60
66778935,K2,90900,3,정상,63
66434862,K1,96900,2,정상,35
66158137,K1,96900,2,정상,39
66776782,K1,81900,5,정상,27
66776782,K2,81900,5,정상,36
66776965,K1,96900,9,정상,39
66780674,K1,105900,1,정상,29
66772617,K1,96900,6,정상,60
66780542,K2,96900,6,정상,69
66138992,K1,102900,3,정상,83
66346879,K2,90900,2,정상,44
66259221,K1,105900,5,정상,32
66779422,K1,96900,5,정상,73
66780605,K2,90900,7,정상,50
66436775,K1,96900,4,정상,51
66780550,K2,102900,2,정상,32
66780880,K1,96900,5,정상,27
66780555,K3,90900,7,정상,40
66780555,K3,90900,7,정상,24
66280968,K1,96900,4,정상,65
66780703,K1,96900,3,정상,44
66433925,K1,66900,7,정상,36
66777306,K1,105900,3,정상,25
66780668,K1,96900,1,정상,45
66448483,K1,96900,4,정상,39
25735324,K1,96900,,정상,
66780677,K1,81900,7,정상,56
66780677,K2,81900,7,정상,57
66324677,K1,105900,2,정상,42
25740417,K1,81900,,정상,
25740417,K2,81900,,정상,
66588824,K1,96900,2,정상,46
66780551,K5,120900,1,정상,
66779969,K1,105900,2,정상,47
66216234,K1,96900,1,정상,57
66780161,K1,81900,1,정상,43
66780161,K2,81900,1,정상,
66780877,K1,105900,2,정상,56
66780532,K1,111900,5,정상,45
66779970,K2,110700,2,정상,21
66778740,K2,90900,6,정상,
66780667,K1,96900,9,정상,40
66780322,K2,81900,1,정상,61
66780322,K1,81900,1,정상,58
25787588,K1,96900,,정상,
66780707,K1,96900,1,정상,42
66938934,K1,96900,4,해약,47
66780829,K1,105900,2,정상,
66779830,K1,96900,1,정상,42
66780543,K1,96900,2,정상,70
66307743,K1,96900,1,정상,47
66150099,K1,105900,3,정상,
66780925,K1,111900,1,정상,47
66780807,K1,81900,5,정상,24
66780807,K2,81900,5,정상,42
66779774,K1,105900,5,정상,27
66778617,K1,81900,0,정상,39
66778617,K2,81900,0,정상,62
66780724,K1,81900,2,정상,45
66780724,K2,81900,2,정상,
66187023,K2,90900,7,정상,31
66780064,K1,111900,,정상,
66777405,K2,87900,4,정상,
66775024,K2,90900,5,정상,28
66620638,K1,96900,2,정상,39
66780486,K1,81900,6,정상,28
66780486,K2,81900,6,정상,61
66780552,K1,96900,4,정상,49
66780030,K1,96900,1,정상,43
66780562,K1,96900,2,정상,80
66780653,K1,96900,4,정상,42
25734365,K1,66900,,정상,
66779591,K1,121200,3,정상,38
66780443,K1,111900,5,정상,29
66768855,K1,81900,6,정상,34
66768855,K2,81900,6,정상,
25869517,K1,96900,,정상,
25735326,K1,96900,,정상,
66138686,K1,102900,1,정상,46
66780496,K1,96900,3,정상,49
66780506,K1,96900,2,정상,63
66435563,K1,96900,2,정상,63
66169707,K1,96900,1,정상,61
66780302,K1,96900,9,정상,23
66780301,K1,96900,9,정상,41
66780887,K1,105900,7,정상,63
66780671,K1,105900,1,정상,71
66777043,K1,138900,1,정상,69
66215731,K1,96900,3,정상,45
66432188,K1,66900,5,정상,72
66777036,K1,138900,5,정상,39
66780860,K1,96900,3,정상,67
66780808,K1,96900,3,정상,
66150284,K1,96900,1,정상,54
66780141,K3,90900,,정상,
25777820,K1,123000,,정상,
25777820,K1,123000,,정상,
66780329,K1,96900,5,정상,57
66194953,K1,102900,5,정상,28
66268018,K1,96900,1,정상,33
66433791,K1,66900,3,정상,25
66780451,K1,105900,1,정상,43
66436333,K2,90900,6,정상,37
66780136,K1,124200,3,정상,40
66775794,K1,96900,2,정상,44
66780425,K1,96900,3,정상,61
66216200,K1,96900,2,정상,47
66780350,K1,105900,2,정상,41
66778272,K1,96900,5,정상,41
66780765,K1,96900,6,정상,42
66157103,K1,96900,4,정상,30
66780452,K2,102900,3,정상,65
66780882,K2,96900,4,정상,47
66780879,K1,81900,1,정상,44
66780879,K2,81900,1,정상,61
66780458,K1,111900,1,정상,38
66766903,K1,105900,6,정상,61
66123812,K2,90900,1,정상,37
66779018,K1,96900,3,정상,43
66780363,K1,96900,5,정상,51
66200911,K1,96900,6,정상,41
66779775,K1,105900,1,정상,38
66434091,K1,66900,2,해약,54
66780664,K1,96900,5,정상,39
66780003,K1,111900,1,정상,30
66779651,K1,81900,2,정상,47
66779651,K2,81900,2,정상,48
66277612,K1,96900,9,정상,20
66777806,K1,96900,2,정상,57
66780776,K1,105900,5,정상,34
66780745,K1,96900,,정상,
66780068,K1,81900,1,정상,35
66780068,K2,81900,1,정상,32
66778241,K1,96900,5,정상,73
66690615,K3,90900,2,정상,52
66779848,K1,105900,2,정상,42
25735846,K1,81900,,정상,
25735846,K2,81900,,정상,
66779432,K1,96900,,정상,
66780038,K2,102900,1,정상,45
66779343,K1,96900,3,정상,50
66778044,K1,81900,5,정상,55
66778044,K2,81900,5,정상,44
66780284,K1,96900,1,정상,50
66346431,K1,102900,1,정상,59
66439035,K1,81900,8,정상,70
66439035,K2,81900,8,정상,
66780521,K1,96900,6,정상,32
66779587,K1,96900,6,정상,45
66710704,K3,90900,3,정상,45
66203222,K1,96900,,정상,
66777612,K1,105900,1,정상,30
66780708,K1,96900,2,정상,58
66780680,K1,96900,6,정상,42
66434112,K2,104700,,정상,
66192186,K1,96900,1,정상,44
66207328,K1,111900,2,정상,28
25735585,K1,96900,,정상,
66780863,K3,90900,3,정상,40
66780682,K1,89400,9,정상,43
66780682,K2,89400,9,정상,33
66779563,K1,81900,1,정상,39
66779563,K2,81900,1,정상,45
25735365,K1,124200,,정상,
66780504,K1,105900,4,정상,46
66617123,K3,90900,2,정상,50
66166442,K2,102900,2,정상,41
66780513,K1,87900,2,정상,33
66780611,K1,96900,3,정상,32
66660349,K3,90900,5,정상,29
66778729,K2,87900,1,정상,63
66778481,K1,81900,4,정상,41
66778481,K2,81900,4,정상,56
66780482,K1,96900,1,정상,27
66780787,K1,105900,2,정상,46
66780806,K1,81900,7,정상,47
66780806,K2,81900,7,정상,
66437769,K1,81900,3,정상,49
66437769,K2,81900,3,정상,60
66142845,K1,84900,1,정상,62
25737235,K1,142200,,정상,
25737235,K1,142200,,정상,
25737235,K1,142200,,정상,
66780619,K1,96900,1,정상,39
66780800,K1,111900,2,정상,53
66779014,K1,96900,1,정상,59
66780427,K1,105900,2,정상,41
66774815,K2,81900,3,정상,61
66774815,K1,81900,3,정상,25
66780769,K1,81900,6,정상,70
66780769,K2,81900,6,정상,58
66778104,K1,81900,2,정상,60
66778104,K2,81900,2,정상,45
66780747,K4,126900,2,정상,52
66780748,K2,87900,2,정상,48
66777082,K1,96900,2,정상,35
66780002,K1,115200,4,정상,38
25735343,K1,96900,,정상,
66265489,K1,111900,3,정상,74
66778256,K1,81900,5,정상,35
66778256,K2,81900,5,정상,46
66780514,K1,81900,2,정상,34
66780514,K2,81900,2,정상,40
66531663,K1,96900,7,정상,67
66780462,K1,105900,1,정상,63
66693117,K2,90900,3,정상,60
66489102,K2,102900,2,정상,47
66772816,K1,96900,2,정상,30
66780791,K1,81900,2,정상,50
66780791,K2,81900,2,정상,50
66437939,K1,118200,1,정상,40
66780610,K1,81900,8,정상,37
66780610,K2,81900,8,정상,32
66780617,K2,87900,1,정상,42
66780447,K1,96900,1,정상,53
66779910,K1,108900,3,정상,47
66780039,K1,96900,1,정상,27
66779653,K1,96900,1,정상,49
66779465,K2,102900,4,정상,42
66780598,K1,105900,1,정상,45
66779370,K2,90900,4,정상,78
66780784,K1,81900,3,정상,53
66780784,K2,81900,3,정상,33
66780331,K1,89400,7,정상,55
66780331,K2,89400,7,정상,38
66777965,K3,90900,1,정상,61
66780484,K1,98400,4,정상,54
66780484,K2,89400,4,정상,57
66780643,K1,81900,2,정상,46
66780643,K2,81900,2,정상,41
66780445,K1,96900,4,정상,59
66780796,K1,81900,4,정상,31
66780796,K2,81900,4,정상,48
66780636,K1,81900,4,정상,39
66780636,K2,81900,4,정상,28
66780662,K1,96900,8,정상,51
66684106,K3,90900,4,정상,67
66780586,K1,105900,1,정상,37
66780060,K5,120900,4,정상,33
66269203,K2,87900,4,정상,49
66780461,K1,96900,,정상,
66780621,K1,111900,1,정상,26
66207749,K1,96900,7,정상,54
66213879,K1,96900,1,정상,56
66182563,K1,111900,6,정상,38
25852567,K1,111900,,정상,
25735645,K1,96900,,정상,
66780710,K1,96900,4,정상,
66780083,K2,102900,4,정상,44
66780510,K1,96900,6,정상,23
66780485,K1,111900,2,정상,27
66779984,K1,81900,2,정상,44
66779984,K2,81900,2,정상,78
66773373,K1,81900,6,정상,71
66773373,K2,81900,6,정상,64
66780615,K1,96900,5,정상,44
66780125,K1,105900,6,정상,61
66779667,K1,96900,1,정상,44
66199385,K1,96900,1,정상,64
66770031,K1,96900,2,정상,48
66780681,K1,96900,1,정상,39
25735506,K1,116700,,정상,
25735506,K2,89400,,정상,
66684294,K1,102900,2,정상,57
66780655,K1,81900,5,정상,45
66780655,K2,81900,5,정상,40
66172960,K1,96900,1,정상,40
25735845,K1,96900,6,정상,40
66779244,K1,96900,2,정상,30
66780762,K1,81900,4,정상,21
66780762,K2,81900,4,정상,51
66746989,K1,96900,1,정상,53
66780333,K2,81900,5,정상,50
66780333,K1,81900,5,정상,33
66188039,K1,81900,,정상,
66188039,K2,81900,,정상,
66780616,K1,96900,3,정상,47
66780133,K1,96900,3,정상,54
66780811,K1,111900,1,정상,
25721855,K3,90900,,정상,
66780826,K1,96900,1,정상,
66777243,K5,120900,4,정상,35
66780475,K1,96900,4,정상,62
66779842,K1,81900,4,정상,45
66779842,K2,81900,4,정상,71
66433622,K1,66900,4,정상,42
66769548,K1,81900,1,정상,58
66769548,K2,81900,1,정상,70
66779555,K3,90900,4,정상,60
66779428,K1,81900,2,정상,41
66779428,K2,81900,2,정상,72
66780588,K1,96900,1,정상,51
66780746,K1,96900,6,정상,42
66461149,K1,96900,3,정상,40
66779446,K1,98400,1,정상,35
66779446,K2,89400,1,정상,33
66780906,K1,96900,1,정상,29
66780162,K1,105900,1,정상,38
66779293,K1,105900,4,정상,55
66383495,K1,96900,1,정상,53
66778017,K1,81900,5,정상,22
66778017,K2,81900,5,정상,46
66780596,K1,96900,5,정상,51
66780650,K1,81900,1,정상,48
66780650,K2,81900,1,정상,47
66780936,K1,81900,4,정상,43
66780936,K2,81900,4,정상,45
66780386,K1,105900,3,정상,47
66778612,K1,90900,4,정상,63
66778612,K2,81900,4,정상,45
25736425,K1,124200,,정상,
25736366,K1,124200,,정상,
66839027,K1,66900,,해약,
66289854,K1,96900,6,정상,63
66167231,K2,90900,1,정상,46
66247206,K1,105900,1,정상,35
66780606,K1,96900,2,정상,53
66780609,K1,96900,4,정상,54
66218250,K1,96900,3,정상,
66772733,K1,105900,2,정상,44
66778082,K1,96900,2,정상,66
66734072,K3,90900,1,정상,32
66253733,K2,90900,1,정상,75
66438012,K4,120900,7,정상,57
66779776,K1,96900,5,정상,
66779192,K1,96900,4,정상,45
66778538,K1,105900,2,정상,48
66779481,K1,81900,3,정상,51
66779481,K2,81900,3,정상,34
66779404,K1,105900,1,정상,47
66779767,K2,87900,7,정상,31
66780469,K1,96900,2,정상,59
66757870,K2,90900,2,정상,64
66163247,K1,96900,2,정상,39
66581562,K2,90900,1,정상,25
66608353,K6,185700,4,정상,52
66779794,K1,105900,2,정상,24
66780384,K1,81900,3,정상,53
66780384,K2,81900,3,정상,51
66132517,K1,96900,7,정상,45
25850299,K1,108900,,정상,
25850299,K1,108900,,정상,
25850299,K1,108900,,정상,
25850299,K2,102900,,정상,
25850299,K2,102900,,정상,
25850299,K2,102900,,정상,
25850299,K2,102900,,정상,
25850299,K1,108900,,정상,
66781494,K1,96900,2,정상,43
66781172,K1,105900,1,정상,39
66781470,K1,105900,1,정상,67
66781456,K1,96900,1,정상,38
66777038,K1,96900,5,정상,52
66265292,K1,96900,2,정상,38
66781433,K1,105900,1,정상,57
66434192,K1,66900,3,정상,54
66780937,K1,98400,1,정상,38
66780937,K2,89400,1,정상,38
66341598,K1,96900,3,정상,79
66781276,K1,96900,1,정상,58
66287176,K1,96900,2,정상,27
66591255,K1,66900,5,정상,50
66780973,K1,96900,3,정상,53
66778561,K2,90900,1,정상,39
66779382,K1,81900,6,정상,51
66779382,K2,81900,6,정상,46
66779605,K1,96900,5,정상,50
66778943,K2,90900,1,정상,65
25734940,K1,96900,,정상,
66772823,K1,81900,2,정상,46
66772823,K2,81900,2,정상,23
66251189,K1,102900,1,정상,38
66177344,K1,96900,8,정상,22
66780618,K5,120900,3,정상,40
66780503,K1,124200,6,정상,45
66778304,K1,96900,2,정상,21
66781164,K1,96900,2,정상,43
66779795,K1,81900,5,정상,73
66779795,K2,81900,5,정상,22
66778958,K1,96900,4,정상,69
66781487,K1,81900,1,정상,58
66781487,K2,81900,1,정상,35
66211542,K1,96900,1,정상,43
66781053,K1,96900,7,정상,
66780812,K1,87900,6,정상,51
66780544,K1,96900,1,정상,34
66437572,K1,96900,6,정상,46
66778246,K1,81900,2,정상,47
66778246,K2,81900,2,정상,33
66781201,K1,105900,1,정상,27
66674571,K2,87900,3,정상,76
66435107,K1,96900,4,정상,42
66779972,K1,105900,1,정상,34
66779408,K1,96900,1,정상,42
66781173,K1,96900,1,정상,73
66781204,K2,102900,1,정상,43
66152012,K1,81900,8,정상,56
66152012,K2,81900,8,정상,21
66188784,K1,96900,2,정상,52
66780027,K1,81900,,정상,
66780027,K2,81900,,정상,
66779013,K1,81900,3,정상,41
66779013,K2,81900,3,정상,35
66780614,K1,81900,1,정상,30
66780614,K2,81900,1,정상,68
66780356,K1,96900,2,정상,42
66781238,K1,105900,2,정상,44
66781146,K1,75900,,정상,
66777162,K1,96900,5,정상,65
66778584,K1,96900,7,정상,34
66781418,K1,111900,6,정상,49
66287188,K1,102900,2,정상,36
66433120,K1,66900,2,정상,49
66346113,K1,105900,1,정상,50
66781298,K1,96900,3,정상,
66775552,K1,105900,7,정상,31
66778901,K1,105900,7,정상,50
66636530,K2,90900,3,정상,55
66436580,K1,96900,5,정상,58
66434396,K1,66900,3,해약,23
66144390,K1,102900,1,정상,41
66232563,K1,96900,3,정상,39
66781110,K1,87900,1,정상,40
66367298,K1,96900,3,정상,66
66781255,K1,105900,1,정상,35
66276854,K1,102900,2,정상,51
66216415,K1,102900,3,정상,
66779022,K1,96900,1,정상,43
66781144,K1,104400,8,정상,46
66781144,K3,95400,8,정상,40
66780961,K1,96900,6,정상,37
66459496,K1,87900,6,정상,25
66431337,K1,66900,2,정상,66
66775105,K1,81900,1,정상,83
66775105,K2,81900,1,정상,59
66780360,K1,87900,1,정상,44
66781254,K2,90900,4,정상,58
66778631,K1,96900,1,정상,54
66778764,K1,98400,1,정상,48
66778764,K2,89400,1,정상,40
66781343,K1,105900,1,정상,53
66361346,K1,66900,3,정상,
66780370,K1,96900,5,정상,51
66433700,K1,102900,4,정상,33
66781066,K1,96900,3,정상,41
66310679,K1,111900,1,정상,62
66779649,K1,96900,1,정상,23
66779768,K1,96900,6,정상,
66780604,K1,96900,2,정상,44
66780924,K1,96900,,정상,
66147596,K1,81900,2,정상,60
66147596,K2,81900,2,정상,43
66293977,K1,96900,9,정상,40
66780012,K1,81900,4,정상,36
66780012,K2,81900,4,정상,54
66563041,K3,90900,4,정상,35
25695541,K1,96900,,정상,
66436864,K1,96900,2,정상,71
66197847,K1,66900,1,정상,87
66780985,K1,105900,1,정상,38
